,id,artist_name,key,mode,track_name,rel_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
922,5vlEg2fT4cFWAqU5QptIpQ,Iyaz,9.0,1.0,Replay,2009-08-11,74,0.173,0.706,182307.0,0.751,0.0,0.168,-6.323,0.0708,91.031,0.195
923,0uXO2GrNiIb1xHT9LUdxZE,David Guetta,11.0,0.0,Sexy Bitch (feat. Akon),2009-08-21,68,0.0771,0.813,195853.0,0.627,0.000616,0.131,-5.018,0.0486,130.011,0.801
924,285hMzLhJwHVLe9QT9qilk,The Script,10.0,1.0,Breakeven,2008-07-14,76,0.144,0.63,261427.0,0.696,0.0,0.0835,-4.501,0.0242,94.034,0.491
925,6vc2Jq2vaGu8z326kSrw92,Kesha,1.0,1.0,Your Love Is My Drug,2010-01-01,72,0.00681,0.826,187133.0,0.612,0.0,0.0889,-3.891,0.0982,120.057,0.756
926,4vp2J1l5RD4gMZwGFLfRAu,Black Eyed Peas,0.0,1.0,I Gotta Feeling,2009-01-01,75,0.0873,0.743,289133.0,0.766,0.0,0.509,-6.375,0.0265,127.96,0.61
927,3DamFFqW32WihKkTVlwTYQ,Owl City,3.0,1.0,Fireflies,2009-01-01,81,0.0275,0.512,228347.0,0.662,0.0,0.118,-6.797,0.0439,180.114,0.472
928,2fQ6sBFWaLv2Gxos4igHLy,Trey Songz,1.0,0.0,Say Aah (feat. Fabolous),2009-08-31,65,0.00453,0.724,207547.0,0.87,0.0,0.833,-3.614,0.113,93.01,0.81
929,4BycRneKmOs6MhYG9THsuX,Drake,6.0,0.0,Find Your Love,2010-01-01,67,0.0211,0.627,208947.0,0.614,0.0,0.0286,-6.006,0.17,96.038,0.758
930,4lwavw59UjXUPJZtKNdFYp,Lady Gaga,11.0,0.0,Alejandro,2009-08-05,65,0.000358,0.626,274213.0,0.799,0.00155,0.36,-6.612,0.046,98.992,0.369
931,6BaxqcoEM9r3LXisTyJjST,Jason Derulo,9.0,1.0,Ridin' Solo,2010-02-24,67,0.128,0.442,215747.0,0.83,0.0,0.129,-4.02,0.146,89.338,0.578
932,3ZdJffjzJWFimSQyxgGIxN,Nelly,1.0,1.0,Just A Dream,2010-11-12,75,0.0421,0.531,237800.0,0.752,0.0,0.12,-6.161,0.0305,89.917,0.103
933,1WtTLtofvcjQM3sXSMkDdX,Ludacris,1.0,1.0,How Low,2010-01-01,66,0.00248,0.785,201587.0,0.498,1.23e-06,0.224,-6.977,0.0533,143.96,0.418
934,4DvhkX2ic4zWkQeWMwQ2qf,Far East Movement,3.0,1.0,Like A G6,2010-01-01,71,0.00676,0.435,216893.0,0.837,0.0,0.117,-8.126,0.449,124.913,0.778
935,2DHc2e5bBn4UzY0ENVFrUl,Timbaland,10.0,0.0,Carry Out (Featuring Justin Timberlake),2009-01-01,68,0.114,0.531,232467.0,0.574,0.0308,0.256,-6.693,0.113,115.68,0.272
936,4fIWvT19w9PR0VVBuPYpWA,Michael Bublé,8.0,1.0,Haven't Met You Yet,2009-10-06,74,0.152,0.615,244587.0,0.733,0.0,0.109,-4.808,0.0335,122.58,0.796
937,6ebkx7Q5tTxrCxKq4GYj0Y,Flo Rida,0.0,1.0,Club Can't Handle Me (feat. David Guetta),2010-11-24,79,0.0283,0.616,234560.0,0.869,0.0,0.064,-3.911,0.0327,127.966,0.473
938,6cmm1LMvZdB5zsCwX5BjqE,Jay Sean,2.0,1.0,Down,2009-01-01,81,0.0101,0.727,212507.0,0.68,0.0,0.0821,-4.498,0.0286,132.012,0.728
939,3kMrazSvILsgcwtidZd1Qd,La Roux,3.0,0.0,Bulletproof,2009,74,0.000441,0.674,205733.0,0.882,6.47e-05,0.068,-2.771,0.0477,123.016,0.682
940,67T6l4q3zVjC5nZZPXByU8,Jason Derulo,11.0,1.0,Whatcha Say,2010-02-24,68,0.0444,0.615,221253.0,0.711,0.0,0.145,-5.507,0.0779,144.036,0.711
941,6epn3r7S14KUqlReYr77hA,Justin Bieber,5.0,0.0,Baby,2010-01-01,82,0.0401,0.728,214240.0,0.859,0.0,0.111,-5.237,0.137,65.043,0.535
942,2rDwdvBma1O1eLzo29p2cr,Adam Lambert,11.0,0.0,Whataya Want from Me,2009-11-23,65,0.00706,0.44,227320.0,0.683,0.0,0.0593,-4.732,0.0489,185.948,0.445
943,0dBW6ZsW8skfvoRfgeerBF,Taylor Swift,7.0,1.0,Mine,2010-10-25,68,0.00265,0.624,230707.0,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658
944,2ENexcMEMsYk0rVJigVD3i,Rihanna,11.0,0.0,Only Girl (In The World),2010-01-01,78,0.112,0.789,235493.0,0.706,1.71e-05,0.0586,-4.233,0.0429,125.911,0.638
945,1HfxPaJggVwFsvOtHbVzMz,Kris Allen,0.0,1.0,Live Like We're Dying,2009-11-16,54,0.0273,0.589,212507.0,0.893,0.0,0.343,-2.948,0.0397,92.011,0.94
946,3YJkAQNEhmCZGLdmPsu6Ye,Rihanna,1.0,1.0,Hard,2009-11-20,57,0.0121,0.31,250600.0,0.746,0.0,0.649,-3.599,0.111,182.032,0.163
947,35srNkJVToAzYiZzron1FY,JAY-Z,9.0,0.0,Young Forever,2009-09-08,68,0.417,0.637,253907.0,0.69,0.0,0.211,-3.214,0.0693,140.329,0.103
948,7lWUJpax919G4JdaFEVmCy,Kesha,10.0,1.0,Blah Blah Blah (feat. 3OH!3),2010-01-01,63,0.0843,0.752,172053.0,0.836,0.000425,0.424,-3.173,0.115,120.003,0.519
949,4AYX69oFP3UOS1CFmV9UfO,Trey Songz,1.0,1.0,Bottoms Up (feat. Nicki Minaj),2010-09-14,75,0.0205,0.844,242013.0,0.601,0.0,0.385,-5.283,0.157,73.989,0.331
950,6A5NlmBCsCGbJ27jHQgKV5,Jay Sean,11.0,1.0,Do You Remember,2009-01-01,72,0.0204,0.854,210800.0,0.674,0.0,0.101,-4.896,0.0705,125.845,0.818
951,5XRHGXut00SrJUFmcn2lQF,OneRepublic,0.0,1.0,All The Right Moves,2009-01-01,68,0.258,0.529,238000.0,0.948,9.35e-06,0.283,-3.527,0.0474,146.024,0.65
952,72phhQtfwZcRweweRxxkmU,Orianthi,5.0,1.0,According To You,2010-01-01,52,0.0233,0.619,200347.0,0.917,1.21e-05,0.0986,-2.582,0.0507,131.002,0.552
953,3bMNprrp2JDKZsGbiXpsJl,Ludacris,1.0,1.0,My Chick Bad,2010-01-01,70,0.172,0.624,216933.0,0.723,0.0,0.483,-6.782,0.378,84.789,0.757
954,3GCL1PydwsLodcpv0Ll1ch,Taylor Swift,6.0,1.0,You Belong With Me,2008-11-11,71,0.162,0.687,231133.0,0.783,1.35e-05,0.114,-4.44,0.0386,129.964,0.443
955,0xfpx7AiwgSKEtjotea2L6,Black Eyed Peas,11.0,0.0,Meet Me Halfway,2009-01-01,69,0.00474,0.798,284373.0,0.629,2.17e-05,0.324,-6.857,0.0735,130.0,0.4
956,0WCiI0ddWiu5F2kSHgfw5S,Kesha,5.0,0.0,Take It Off,2010-01-01,71,4.14e-05,0.729,215200.0,0.675,0.00126,0.0867,-5.292,0.0286,125.036,0.74
957,3yaYgjEFkRw3PVjW9mV1TO,Smiley,10.0,0.0,Over The Top (feat. Drake),2021-07-23,76,0.0493,0.833,153406.0,0.498,0.0,0.119,-5.196,0.117,139.928,0.259
958,1fBl642IhJOE5U319Gy2Go,Neon Trees,5.0,1.0,Animal,2010-01-01,74,0.000346,0.482,212293.0,0.833,0.0,0.365,-5.611,0.0449,148.039,0.74
959,6KBYk8OFtod7brGuZ3Y67q,Maroon 5,4.0,0.0,Misery,2010,62,0.000315,0.704,216200.0,0.81,0.0,0.216,-4.874,0.0425,102.98,0.726
960,5uHYcK0nbEYgRaFTY5BqnP,B.o.B,8.0,0.0,Magic (feat. Rivers Cuomo),2010-04-27,68,0.0127,0.549,196133.0,0.932,0.0,0.347,-4.11,0.343,82.439,0.787
961,7Hqig8kp32q2Ire3ECQvWM,Lady Gaga,5.0,0.0,Paparazzi,2008-01-01,69,0.113,0.762,208307.0,0.692,0.0,0.094,-3.973,0.0438,114.906,0.397
962,4faiJXyBflUVVOOE9fxbeg,New Boyz,8.0,1.0,Tie Me Down (feat. Ray J),2009-09-15,57,0.0104,0.42,178808.0,0.787,0.0,0.198,-4.467,0.294,97.967,0.38
963,1w6kG4Rc29m5EherbvpkF5,Nicki Minaj,11.0,1.0,Your Love,2010-01-01,67,0.00204,0.422,245253.0,0.52,0.00413,0.411,-10.231,0.343,189.63,0.184
964,5Q0Nhxo0l2bP3pNjpGJwV1,Miley Cyrus,10.0,0.0,Party In The U.S.A.,2009-01-01,76,0.00112,0.652,202067.0,0.698,0.000115,0.0886,-4.667,0.042,96.021,0.47
965,6wN4nT2qy3MQc098yL3Eu9,Chris Brown,1.0,1.0,Deuces (feat. Tyga & Kevin McCall),2011-03-22,72,0.0324,0.692,276560.0,0.736,0.0,0.0787,-5.109,0.11,73.987,0.217
966,6pymOcrCnMuCWdgGVTvUgP,Britney Spears,5.0,0.0,3,2009-11-09,66,0.0452,0.697,213173.0,0.709,0.0,0.138,-1.917,0.0455,134.91,0.787
967,45EDI3rk0f4cAMt9f8b56R,Shontelle,8.0,1.0,Impossible,2010-01-01,72,0.385,0.599,226533.0,0.624,0.0,0.125,-3.631,0.0343,90.034,0.539
968,5UsLjwBaTHBX4ektWIr4XX,Eminem,5.0,0.0,Forever,2009-05-15,73,0.249,0.457,357707.0,0.906,0.0,0.182,-2.278,0.342,104.02,0.54
969,1MaqkdFNIKPdpQGDzme5ss,Boys Like Girls,0.0,1.0,Two Is Better Than One (feat. Taylor Swift),2009-09-07,68,0.189,0.521,242840.0,0.702,0.0,0.0962,-5.189,0.0331,127.976,0.25
970,17tDv8WA8IhqE8qzuQn707,3OH!3,0.0,1.0,My First Kiss (feat. Ke$ha),2010-06-25,65,0.00564,0.682,192440.0,0.889,0.0,0.36,-4.166,0.0804,138.021,0.827
971,4fq2YUONcgrCJ2SPndSeKC,Kelly Clarkson,9.0,1.0,Already Gone,2009-03-06,60,0.217,0.209,281560.0,0.872,0.0,0.0768,-2.996,0.0757,78.139,0.294
972,5K5LbSTVuKKe1KGMNfBgIW,Black Eyed Peas,7.0,0.0,Rock That Body,2009-01-01,59,0.0172,0.715,268840.0,0.907,8.39e-05,0.426,-6.025,0.0993,124.992,0.841
973,1NhPKVLsHhFUHIOZ32QnS2,OneRepublic,2.0,1.0,Secrets,2009-01-01,78,0.0717,0.516,224693.0,0.764,0.0,0.115,-6.223,0.0366,148.021,0.376
974,1YaVmBh7EAeR54FIjuFcb5,Selena Gomez & The Scene,10.0,0.0,Naturally,2009-01-01,66,0.0185,0.605,202587.0,0.902,1.01e-06,0.0534,-5.406,0.0511,132.612,0.875
975,4JOP8ELK6AaeySe7sKe996,Alicia Keys,7.0,1.0,Un-thinkable (I'm Ready),2009-12-15,66,0.732,0.596,249240.0,0.505,1.97e-05,0.106,-7.892,0.0619,86.097,0.335
976,12PNcnMsjsZ3eHm62t8hiy,DJ Khaled,10.0,1.0,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",2010-03-02,72,0.0139,0.545,232507.0,0.781,0.0,0.161,-3.616,0.185,150.097,0.277
977,6H2wnX7ytNeCKERIVqCwgs,Kevin Rudolf,7.0,1.0,I Made It (Cash Money Heroes),2010-01-01,58,0.043,0.592,249547.0,0.944,0.0,0.365,-2.94,0.111,124.42,0.574
978,0JcKdUGNR7zI4jJDLyYXbi,Sugarland,1.0,1.0,Stuck Like Glue,2010-01-01,69,0.329,0.702,247587.0,0.795,0.0,0.0505,-4.764,0.0568,83.961,0.836
979,030OCtLMrljNhp8OWHBWW3,Usher,11.0,1.0,Hey Daddy (Daddy's Home),2010-03-30,62,0.000176,0.59,224093.0,0.698,0.0,0.107,-4.262,0.0286,95.975,0.352
980,6IUiqtI8tE49sqGbmtrNd8,Usher,9.0,0.0,There Goes My Baby,2010-03-30,60,0.175,0.626,281293.0,0.52,0.0,0.13,-8.077,0.0892,77.468,0.257
981,2JoJrsEV15OzbijS47lids,Taylor Swift,7.0,1.0,Today Was A Fairytale (Taylor’s Version),2021-04-09,65,0.0135,0.482,241822.0,0.779,0.0,0.296,-5.025,0.0409,158.162,0.328
982,7qje9qxLncMESiPeI27SAn,Timbaland,11.0,1.0,Say Something (Featuring Drake),2009-01-01,58,0.0845,0.555,240920.0,0.713,0.0,0.712,-4.549,0.0911,79.934,0.725
983,1FKxKGONukVFXWVJxAKmlz,Beyoncé,1.0,1.0,Sweet Dreams,2008-11-14,66,0.0895,0.694,208067.0,0.825,1.86e-05,0.0618,-5.986,0.111,121.949,0.788
984,5VGlqQANWDKJFl0MBG3sg2,Kings of Leon,0.0,1.0,Use Somebody,2008-09-23,78,0.00552,0.276,230760.0,0.715,0.000417,0.201,-5.356,0.0432,137.028,0.173
985,1Fo2N5iXRi37maMboaig7O,Carrie Underwood,2.0,1.0,Undo It,2009,59,0.11,0.476,177253.0,0.84,0.0,0.046,-2.259,0.058,156.254,0.648
986,7Ac7iWJMcTrCpW21U99cxP,Dancetronix 2,0.0,1.0,Eenie Meenie - Sean Kingston & Justin Bieber,2010-06-08,14,0.000222,0.776,291265.0,0.871,0.909,0.0888,-14.177,0.052,140.018,0.963
987,1kMuU3TNQvHbqvXCWBodmP,Lil Wayne,3.0,0.0,Right Above It,2010-01-01,71,0.0435,0.376,271947.0,0.841,0.0,0.578,-4.348,0.356,76.052,0.463
988,02eD9ymfJOJOhM97HYp5R9,Miranda Lambert,5.0,1.0,The House That Built Me,2009-09-24,68,0.578,0.525,236627.0,0.3,8.3e-06,0.116,-8.005,0.0286,80.993,0.206
989,4u26EevCNXMhlvE1xFBJwX,The Band Perry,4.0,1.0,If I Die Young,2010-01-01,72,0.348,0.606,222773.0,0.497,0.0,0.275,-6.611,0.0277,130.739,0.362
990,7JIuqL4ZqkpfGKQhYlrirs,Paramore,4.0,1.0,The Only Exception,2009-09-28,74,0.144,0.452,267653.0,0.563,0.0,0.143,-6.607,0.0272,137.715,0.209
991,4xInIiKipU1mtUogJ3ZdYr,Lady A,1.0,1.0,American Honey,2010-01-01,65,0.508,0.588,224867.0,0.684,0.0,0.141,-5.154,0.0288,85.997,0.121
992,3VA8T3rNy5V24AXxNK5u9E,Sara Bareilles,1.0,1.0,King of Anything,2010-09-07,63,0.461,0.676,207493.0,0.762,0.0,0.0574,-4.172,0.0351,119.003,0.81
993,70NGpcNvhI2hqonWNAETIu,Daughtry,5.0,1.0,Life After You,2016-02-12,55,0.0597,0.396,207213.0,0.796,0.0,0.407,-3.253,0.0357,154.037,0.362
994,4ZC8hXXqu2hPcDLw9QTdtQ,Uncle Kracker,4.0,1.0,Smile,2009-09-11,69,0.203,0.541,201627.0,0.812,0.0,0.42,-3.764,0.0336,141.056,0.607
995,61LtVmmkGr8P9I2tSPvdpf,Cali Swag District,11.0,1.0,Teach Me How to Dougie,2011-07-12,69,0.2,0.846,237480.0,0.438,9.43e-05,0.0939,-4.981,0.141,85.013,0.512
996,1yK9LISg5uBOOW5bT2Wm0i,Alicia Keys,5.0,1.0,Try Sleeping with a Broken Heart,2009-12-15,63,0.158,0.496,249013.0,0.821,0.246,0.13,-5.155,0.112,110.977,0.549
997,5UzU0qw21okODBNUnxptVo,Jerrod Niemann,7.0,1.0,"Lover, Lover",2010-07-13,64,0.186,0.879,193733.0,0.567,0.0,0.622,-6.509,0.0588,112.473,0.948
998,1c8gk2PeTE04A1pIDH9YMk,Adele,8.0,1.0,Rolling in the Deep,2011-01-24,83,0.138,0.73,228093.0,0.769,0.0,0.0473,-5.114,0.0298,104.948,0.507
999,0IkKz2J93C94Ei4BvDop7P,LMFAO,5.0,0.0,Party Rock Anthem,2011-01-01,70,0.0189,0.75,262173.0,0.727,0.0,0.266,-4.21,0.142,129.993,0.359
1000,4r6eNCsrZnQWJzzvFh4nlg,Katy Perry,8.0,1.0,Firework,2010-01-01,70,0.141,0.638,227893.0,0.832,0.0,0.113,-5.039,0.049,124.071,0.648
1001,4z8ssgZfs5TzKiO8HaGWXO,Katy Perry,5.0,0.0,E.T.,2012-03-12,73,0.0213,0.603,206373.0,0.872,0.0,0.366,-5.404,0.0792,150.104,0.691
1002,4QNpBfC0zvjKqPJcyqBy9W,Pitbull,8.0,1.0,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",2011-06-17,84,0.191,0.671,252307.0,0.939,0.0,0.298,-3.206,0.161,129.024,0.53
1003,2tJulUYLDKOg9XrtVkMgcJ,Bruno Mars,2.0,0.0,Grenade,2010-10-05,79,0.148,0.704,222091.0,0.558,0.0,0.107,-7.273,0.0542,110.444,0.245
1004,7AqISujIaWcY3h5zrOqt5v,CeeLo Green,0.0,1.0,Forget You,2010-11-09,65,0.134,0.696,222733.0,0.875,0.0,0.159,-3.682,0.0649,127.39,0.772
1005,3hlksXnvbKogFdPbpO9vel,Nicki Minaj,11.0,1.0,Super Bass,2010-11-22,81,0.271,0.723,200013.0,0.86,4.56e-06,0.598,-4.357,0.203,126.979,0.667
1006,7LcfRTgAVTs5pQGEQgUEzN,Maroon 5,11.0,0.0,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",2010,71,0.0111,0.722,201160.0,0.758,0.0,0.308,-4.477,0.0471,128.047,0.62
1007,3JA9Jsuxr4xgHXEawAdCp4,Black Eyed Peas,0.0,0.0,Just Can’t Get Enough,2010-01-01,75,0.186,0.659,219427.0,0.628,0.0,0.105,-8.685,0.179,94.05,0.262
1008,3C0nOe05EIt1390bVABLyN,Jennifer Lopez,3.0,0.0,On The Floor,2011-01-01,82,0.105,0.73,284867.0,0.777,0.000478,0.0691,-5.194,0.0496,130.0,0.575
1009,7ySUcLPVX7KudhnmNcgY2D,Rihanna,1.0,1.0,S&M,2010-01-01,79,0.0105,0.769,243600.0,0.684,0.000125,0.0887,-5.019,0.0411,127.972,0.835
1010,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,5.0,0.0,Pumped Up Kicks,2011-05-23,86,0.145,0.733,239600.0,0.71,0.115,0.0956,-5.849,0.0292,127.975,0.965
1011,3avYqdwHKEq8beXbeWCKqJ,Katy Perry,3.0,0.0,Last Friday Night (T.G.I.F.),2010-01-01,73,0.00125,0.652,230733.0,0.812,3.01e-05,0.667,-3.797,0.0409,126.023,0.72
1012,7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,5.0,1.0,Just the Way You Are,2010-10-05,83,0.0134,0.635,220734.0,0.841,0.0,0.0622,-5.379,0.0422,109.021,0.424
1013,6Nd5l4UfK8pYiKFg1NBbwE,Slowgrind Re-Mixers,0.0,0.0,Tonight (I'm Lovin' You) (Enrique Iglesias and Ludacris Slow Sex Re-Mix),2010-12-03,8,0.0891,0.72,244382.0,0.63,0.00154,0.134,-14.982,0.0504,125.922,0.935
1014,0pHYH21o5nbgtrfULWIHzE,Various Artists,7.0,1.0,Raise Your Glass,2013-11-01,22,0.00241,0.657,199427.0,0.925,0.00379,0.255,-4.723,0.0942,126.997,0.348
1015,6r2BECwMgEoRb5yLfp0Hca,Lady Gaga,11.0,1.0,Born This Way,2011-01-01,70,0.00327,0.587,260253.0,0.828,0.0,0.331,-5.108,0.161,123.907,0.494
1016,3MGJF1CDFGfjXESL2Heva0,P!nk,7.0,1.0,F**kin' Perfect,2010-11-12,66,0.0412,0.565,213413.0,0.646,0.0,0.362,-4.749,0.0335,91.973,0.481
1017,6DkXLzBQT7cwXmTyzAB1DJ,Rihanna,2.0,1.0,What's My Name?,2010-01-01,71,0.182,0.689,263173.0,0.784,0.0,0.0843,-2.972,0.074,99.954,0.561
1018,3hsmbFKT5Cujb5GQjqEU39,Chris Brown,11.0,0.0,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),2011-03-22,74,0.0339,0.767,222587.0,0.677,5.51e-06,0.144,-6.128,0.184,146.155,0.538
1019,0x3TibRgnSqzkcwrqBd4iX,Jeremih,2.0,1.0,Down On Me,2010-01-01,75,0.0369,0.7,228453.0,0.598,0.0,0.111,-7.783,0.114,160.041,0.594
1020,36IZGm2IuECLTxMKa9qajO,Lil Wayne,11.0,1.0,How To Love,2011-01-01,69,0.000177,0.644,240307.0,0.661,5.14e-06,0.108,-6.093,0.0418,154.001,0.272
1021,1zwMYTA5nlNjZxYrvBB2pV,Adele,9.0,1.0,Someone Like You,2011-01-24,82,0.893,0.556,285240.0,0.319,0.0,0.0996,-8.251,0.0281,135.187,0.294
1022,6OtCIsQZ64Vs1EbzztvAv4,OneRepublic,6.0,1.0,Good Life,2009-01-01,74,0.0771,0.634,253307.0,0.69,0.0,0.132,-7.804,0.052,94.988,0.645
1023,1ExfPZEiahqhLyajhybFeS,Bruno Mars,8.0,0.0,The Lazy Song,2010-10-05,74,0.3,0.794,189109.0,0.711,0.0,0.0955,-5.124,0.0699,174.915,0.955
1024,38iU2jg98IZZEIJPrP7aWD,Britney Spears,8.0,1.0,Till the World Ends,2011-03-28,68,0.0228,0.693,237947.0,0.705,0.0,0.202,-5.747,0.0665,131.951,0.45
1025,4NTWZqvfQTlOMitlVn6tew,Lupe Fiasco,7.0,1.0,The Show Goes On,2011-03-04,74,0.0189,0.591,239613.0,0.889,0.0,0.155,-3.839,0.115,143.067,0.65
1026,0JNdS1n0ifOP25XvhwAMgM,Lady Gaga,9.0,1.0,The Edge Of Glory,2011-01-01,64,0.000343,0.581,320587.0,0.772,0.0191,0.11,-6.544,0.0401,127.952,0.361
1027,3LUWWox8YYykohBbHUrrxd,Kesha,8.0,1.0,We R Who We R,2010-11-19,74,0.00987,0.736,204760.0,0.817,0.00167,0.117,-4.9,0.0407,119.95,0.653
1028,5A6OHHy73AR5tLxgTc98zz,Wiz Khalifa,2.0,0.0,Black and Yellow,2011-03-29,77,0.0646,0.684,217667.0,0.834,0.0,0.271,-4.524,0.0675,164.02,0.538
1029,2i0AUcEnsDm3dsqLrFWUCq,Hot Chelle Rae,4.0,1.0,Tonight Tonight,2011-11-25,76,0.0764,0.686,200467.0,0.783,0.0,0.163,-4.977,0.119,99.978,0.814
1030,3pYDZTJM2tVBUhIRifWVzI,Kesha,11.0,0.0,Blow,2010-11-19,73,0.00334,0.753,219973.0,0.729,5.66e-05,0.073,-3.862,0.0392,120.013,0.812
1031,5zpDHEU12zATwLGvozxPw2,Bad Meets Evil,0.0,1.0,Lighters,2011-01-01,71,0.352,0.676,303813.0,0.695,0.0,0.119,-8.327,0.245,90.268,0.144
1032,4u26EevCNXMhlvE1xFBJwX,The Band Perry,4.0,1.0,If I Die Young,2010-01-01,72,0.348,0.606,222773.0,0.497,0.0,0.275,-6.611,0.0277,130.739,0.362
1033,0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,9.0,1.0,Stereo Hearts (feat. Adam Levine),2011-11-11,84,0.0319,0.646,210960.0,0.795,0.0,0.267,-3.293,0.0976,89.99,0.796
1034,7vWFaMq63AwkFDhS2OAg5u,Black Eyed Peas,6.0,0.0,The Time (Dirty Bit),2010-01-01,72,0.0662,0.816,307640.0,0.813,2.77e-06,0.602,-7.798,0.0664,127.979,0.436
1035,6Iocm6VMu6bVNYwiDoyQFW,Diddy - Dirty Money,7.0,1.0,Coming Home,2010-01-01,71,0.158,0.392,238693.0,0.839,0.0,0.3,-1.921,0.193,168.001,0.232
1036,3rfhI32Il2hVRKDkuGeeen,Pitbull,10.0,0.0,Hey Baby (Drop It to the Floor) (feat. T-Pain),2011-06-17,73,0.0434,0.595,234453.0,0.912,0.0,0.259,-3.428,0.0884,128.024,0.762
1037,2ENexcMEMsYk0rVJigVD3i,Rihanna,11.0,0.0,Only Girl (In The World),2010-01-01,78,0.112,0.789,235493.0,0.706,1.71e-05,0.0586,-4.233,0.0429,125.911,0.638
1038,6BCs8vxnGgKL9eMCOrG2wm,Lil Wayne,2.0,1.0,6 Foot 7 Foot,2011-01-01,74,0.000707,0.365,248587.0,0.751,0.0,0.318,-5.429,0.304,79.119,0.604
1039,2OXidlnDThZR3zf36k6DVL,Lady A,1.0,1.0,Just A Kiss,2011-09-13,67,0.446,0.593,218840.0,0.639,0.0,0.0998,-5.826,0.0307,142.881,0.332
1040,2qYsSHsYkihWx043HVJQRV,Jason Aldean,2.0,1.0,Dirt Road Anthem,2010-11-02,74,0.347,0.68,229400.0,0.741,1.87e-06,0.117,-5.055,0.0357,127.024,0.635
1041,2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,4.0,1.0,Dynamite,2010-01-01,83,0.00379,0.751,202613.0,0.783,0.0,0.036,-3.724,0.0859,119.975,0.816
1042,03tqyYWC9Um2ZqU0ZN849H,Waka Flocka Flame,1.0,1.0,No Hands (feat. Roscoe Dash & Wale),2010-10-01,78,0.00544,0.76,263773.0,0.595,0.0,0.241,-6.366,0.0391,131.497,0.361
1043,5cCAZS9VhLGEDV4NCfieeg,Britney Spears,5.0,1.0,I Wanna Go,2011-03-28,68,0.00379,0.696,210267.0,0.546,3.8e-06,0.332,-6.55,0.0414,130.002,0.787
1044,608a1wIsSd5KzMEqm1O7w3,DJ Khaled,11.0,0.0,I'm On One,2011-01-01,71,0.0536,0.413,296147.0,0.807,0.0,0.631,-3.499,0.318,149.33,0.438
1045,16Of7eeW44kt0a1M0nitHM,Cobra Starship,7.0,0.0,You Make Me Feel... (feat. Sabi),2011-08-29,72,0.0191,0.668,215693.0,0.857,6.71e-06,0.0385,-2.944,0.0535,131.959,0.748
1046,2QtxlzvSBONjs1bDC34ixs,Chris Brown,11.0,0.0,Yeah 3x,2011-03-22,72,0.000369,0.705,241667.0,0.882,1.16e-06,0.0934,-3.201,0.0445,130.0,0.7
1047,1ia019RqDK2o4QiANR1Dyn,Nicki Minaj,11.0,1.0,Moment 4 Life,2010-01-01,72,0.406,0.475,279307.0,0.882,0.0,0.241,-3.883,0.351,98.001,0.369
1048,70ATm56tH7OrQ1zurYssz0,Dr. Dre,3.0,1.0,I Need A Doctor,2011-02-01,73,0.0869,0.594,283733.0,0.946,0.0,0.306,-4.521,0.452,155.826,0.397
1049,3ZdJffjzJWFimSQyxgGIxN,Nelly,1.0,1.0,Just A Dream,2010-11-12,75,0.0421,0.531,237800.0,0.752,0.0,0.12,-6.161,0.0305,89.917,0.103
1050,6rbhWExtuchhpLC5fHnB8n,Kelly Rowland,9.0,0.0,Motivation,2011-01-01,68,0.187,0.744,230560.0,0.672,0.000123,0.105,-5.589,0.0418,140.889,0.266
1051,35Dofxo9smHVxmFQbhYIAT,Edward Maya,9.0,1.0,Stereo Love,2010-02-02,55,0.0338,0.778,247615.0,0.776,0.0216,0.0772,-5.359,0.0362,127.049,0.361
1052,0HZhYMZOcUzZKSFwPOti6m,Christina Perri,3.0,1.0,Jar of Hearts,2011-05-10,76,0.726,0.349,246587.0,0.348,0.0,0.12,-6.142,0.0316,74.541,0.0886
1053,53DB6LJV9B8sz0p1s6tlGS,Wiz Khalifa,3.0,1.0,Roll Up,2011-03-29,65,0.0524,0.523,227773.0,0.805,0.0,0.0914,-5.473,0.192,125.358,0.602
1054,0obBFrPYkSoBJbvHfUIhkv,LMFAO,7.0,1.0,Sexy And I Know It,2011-01-01,65,0.1,0.707,199480.0,0.861,0.0,0.191,-4.225,0.316,130.021,0.795
1055,45sDIKapDyxPl307QpEAwl,Far East Movement,4.0,0.0,Rocketeer,2010-01-01,70,0.181,0.664,211253.0,0.845,0.0,0.267,-6.115,0.0461,96.005,0.357
1056,22L7bfCiAkJo5xGSQgmiIO,Kanye West,1.0,1.0,All Of The Lights,2010-11-22,78,0.0796,0.531,299613.0,0.803,1.71e-05,0.176,-3.284,0.0717,142.113,0.221
